,x,y,z
0,0.623308391851,4.89040384405,1.23970877463
1,0.62330713172,4.89040389633,1.23970898303
2,0.623306380702,4.8904040497,1.23970852975
3,0.623300026402,4.89040383357,1.23971184772
4,0.62330539991,4.89040365725,1.23970842915
5,0.623256348594,4.89039970127,1.23972175482
6,0.623308779563,4.89040399727,1.23970791047
7,0.623309321293,4.89040438948,1.23970817092
8,0.623263988805,4.89039942476,1.23972030029
9,0.623258329554,4.89039969744,1.23972105702
10,0.623305465745,4.89040435411,1.23970973157
11,0.623263500812,4.89039956968,1.23971979186
12,0.623256923364,4.89039980172,1.23972107244
13,0.623300508906,4.89040449399,1.23971086216
14,0.623302579364,4.89040350489,1.23971016855
15,0.623263558763,4.8903999351,1.23972035373
16,0.623306240084,4.89040441269,1.23970917487
17,0.62331353419,4.89040427528,1.23970718784
18,0.623309540555,4.8904039137,1.23970803031
19,0.623308426169,4.89040357585,1.23970772
20,0.62330866057,4.8904036272,1.2397073926
21,0.623307240909,4.8904040688,1.23970812856
22,0.623305102503,4.8904044005,1.23970964365
23,0.623305790689,4.89040336466,1.23970967051
24,0.623300387906,4.8904035827,1.23971059295
25,0.623305746714,4.89040405916,1.23970871421
26,0.623265095897,4.89039995715,1.239719694
27,0.623271498687,4.89039947112,1.23971736711
28,0.623301540963,4.89040419772,1.23970957955
29,0.623300127836,4.8904026117,1.23971065615
30,0.623302797536,4.8904040429,1.239709857
31,0.623263858208,4.89039948312,1.23972007173
32,0.623253625806,4.89040022565,1.23972257053
33,0.62330124709,4.89040305503,1.23971046627
34,0.623306093661,4.89040393402,1.23970918012
35,0.623260984806,4.89039951553,1.239720957
36,0.623257685966,4.89039913262,1.23972164902
37,0.623275385854,4.89039986053,1.23971643171
38,0.623264168383,4.89039946998,1.23972002169
39,0.623300823539,4.89040361093,1.23971030208
40,0.623306050238,4.89040454796,1.23970860428
41,0.623252793436,4.89039931247,1.23972256728
42,0.62326510906,4.89039998403,1.23971956224
43,0.62330741722,4.89040389121,1.23970890406
44,0.623301357487,4.8904034648,1.23971079964
45,0.623310713959,4.8904039691,1.23970734438
46,0.623264200064,4.89040045985,1.2397199519
47,0.623311211797,4.89040425715,1.2397081129
48,0.62330807373,4.89040423938,1.23970933112
49,0.623262127074,4.89039947768,1.23972072307
50,0.623311228171,4.89040430689,1.23970787192
51,0.62330557008,4.8904039592,1.23970925041
52,0.62331037652,4.89040386444,1.23970796096
53,0.623305087943,4.89040394069,1.2397095121
54,0.623260750638,4.89040007208,1.23972072133
55,0.623302608817,4.89040395684,1.23971033187
56,0.623270048851,4.89039985971,1.23971836443
57,0.623306078234,4.89040378915,1.23970987028
58,0.623312881161,4.8904037528,1.23970758321
59,0.623258957619,4.89040020364,1.23972074762
60,0.623262459374,4.89040004729,1.2397202209
61,0.623297979084,4.8904031178,1.2397113508
62,0.623261357655,4.89039945304,1.23972111757
63,0.623305571432,4.89040400293,1.23970904328
64,0.623300431524,4.89040403166,1.23971076526
65,0.623305893727,4.89040398615,1.23970900609
66,0.623261826308,4.8904000852,1.23972027056
67,0.623307533254,4.89040436269,1.23970894375
68,0.623259721623,4.89039961768,1.23972093081
69,0.623308640895,4.89040437255,1.2397084968
70,0.623310371006,4.89040384369,1.23970806099
71,0.623302832181,4.89040395697,1.23971025051
72,0.623301458313,4.89040436389,1.2397111338
73,0.623258366899,4.89040010206,1.23972144114
74,0.623250368296,4.89039971003,1.2397238747
75,0.623308118913,4.89040399948,1.23970813879
76,0.623265012478,4.89040011809,1.23971896366
77,0.623306665021,4.89040434926,1.23970932104
78,0.623307313409,4.8904038157,1.2397092984
79,0.623307610858,4.89040342483,1.23970872831
80,0.623314907502,4.89040365453,1.23970731515
81,0.623302705583,4.89040344956,1.23971038441
82,0.623310172219,4.89040436499,1.23970797905
83,0.623300866798,4.8904039474,1.2397110061
84,0.623259901886,4.89039963583,1.23972077993
85,0.623305266467,4.89040404913,1.23970893516
86,0.623301714011,4.89040405628,1.23971018538
87,0.623266497687,4.89039910302,1.23971860436
88,0.623301985198,4.89040391893,1.23971073641
89,0.623306206827,4.89040350635,1.23970885054
90,0.623263186638,4.89040006492,1.23971987476
91,0.62331070142,4.89040337458,1.23970784869
92,0.623263951161,4.89040006656,1.23971959074
93,0.62330885675,4.89040388155,1.23970842939
94,0.623312262706,4.89040437756,1.23970716407
95,0.623253336692,4.89039965885,1.23972304376
96,0.623258026797,4.89039958739,1.23972168649
97,0.623252463621,4.89039971699,1.23972308456
98,0.623260719282,4.89039998089,1.23972116353
99,0.623302948513,4.89040345426,1.23971027438
100,0.623303372115,4.89040440686,1.23971023905
101,0.623305886673,4.8904035875,1.23970858282
102,0.623310347964,4.89040381765,1.23970819236
103,0.623260669631,4.89039967992,1.23972029409
104,0.623259993254,4.89040065725,1.23972053947
105,0.623259884466,4.89039962705,1.2397208277
106,0.62326369114,4.89039994492,1.23972025948
107,0.623252991091,4.89039953138,1.23972377101
108,0.623307941162,4.89040392436,1.23970855801
109,0.62330388073,4.89040398508,1.23970973869
110,0.62330278166,4.89040400216,1.23971005523
111,0.623298872381,4.89040399242,1.23971151421
112,0.623304154976,4.89040397822,1.23970967201
113,0.623312004974,4.89040491294,1.23970703694
114,0.623262201499,4.89039996158,1.23972071915
115,0.623263873835,4.89039993162,1.2397202563
116,0.623300570943,4.89040387475,1.23971145632
117,0.623255368479,4.89039967023,1.23972225573
118,0.623264952763,4.89039947497,1.23971971466
119,0.623314081033,4.89040376197,1.23970710618
120,0.623263078916,4.89039957874,1.2397199015
121,0.623264465391,4.89039933711,1.23972054223
122,0.62325944631,4.89040020191,1.23972057919
123,0.623262019344,4.8903995501,1.23972041977
124,0.62330551888,4.89040455121,1.23970878101
125,0.623297654469,4.89040412739,1.23971131659
126,0.623307054444,4.89040340051,1.23970904436
127,0.623256325339,4.89039931537,1.23972127718
128,0.62327236395,4.89039993265,1.23971718305
129,0.623268673545,4.89040058116,1.23971776191
130,0.62331219853,4.89040426258,1.23970773062
131,0.623268414941,4.89039995766,1.23971849207
132,0.623309585395,4.89040389082,1.2397081222
133,0.623300404536,4.89040357621,1.2397106176
134,0.623256758057,4.89039968267,1.23972169475
135,0.623252482995,4.89039946221,1.23972197193
136,0.623301799844,4.89040397168,1.23971055413
137,0.623308109051,4.89040385173,1.23970884055
138,0.62330217634,4.8904048236,1.23971101155
139,0.62330179949,4.8904035936,1.23971003123
140,0.623257562396,4.89040016473,1.23972143575
141,0.623257137563,4.89040001969,1.23972227461
142,0.623309292822,4.89040342266,1.23970813062
143,0.623313582839,4.89040430371,1.2397070359
144,0.623309473118,4.89040347276,1.23970782873
145,0.623312239751,4.89040482125,1.23970738534
146,0.62330414196,4.89040375623,1.2397107257
147,0.623307491215,4.89040381027,1.23970925978
148,0.623306952549,4.89040348273,1.23970869265
149,0.623306715391,4.89040396694,1.23970879986
150,0.623273746104,4.89040019224,1.23971776646
151,0.623305362586,4.89040439454,1.23970957784
152,0.623259531413,4.89039954899,1.23972132415
153,0.623304951246,4.8904042901,1.23971022002
154,0.623265418088,4.89039955135,1.23971918555
155,0.623307759429,4.89040399945,1.23970826888
156,0.623259463064,4.89040004406,1.23972131906
157,0.623252689709,4.89039920987,1.23972308961
158,0.623307242244,4.89040406878,1.23970812817
159,0.623264116797,4.89039997677,1.23971995514
160,0.623257363397,4.89039922752,1.23972131715
161,0.623303094193,4.89040393363,1.23971026609
162,0.623260916158,4.89039967556,1.23972022562
163,0.623315365969,4.89040322639,1.23970686297
164,0.623302125237,4.89040396127,1.23971048569
165,0.623259788076,4.89039905529,1.23972125473
166,0.623312750336,4.89040373669,1.23970770659
167,0.623267156109,4.89039942771,1.23971914166
168,0.623305806461,4.89040411536,1.23970842702
169,0.623260838499,4.89040055786,1.23972070363
170,0.623306023984,4.89040400242,1.23970888212
171,0.623307939902,4.89040394035,1.23970848292
172,0.623305564071,4.89040402247,1.23970895361
173,0.623261958377,4.89039953018,1.23972053594
174,0.623303737399,4.89040404833,1.23970949161
175,0.623258648182,4.89039945871,1.23972206994
176,0.623262984461,4.89039948781,1.23972036531
177,0.623262614561,4.89040013803,1.23971973606
178,0.623264072363,4.890400627,1.23971920821
179,0.623255503901,4.89039957656,1.23972264941
180,0.623305476407,4.89040444283,1.23970930851
181,0.623308581356,4.89040388566,1.23970850952
182,0.623256560751,4.89040006718,1.2397222587
183,0.623306731376,4.89040387384,1.23970923404
184,0.623273026379,4.89039979225,1.23971760713
185,0.623258392451,4.89039960554,1.23972146855
186,0.623261643382,4.89039946406,1.23972096224
187,0.62330958293,4.89040432866,1.23970836374
188,0.623310527597,4.89040438261,1.23970776735
189,0.623262092298,4.89039915634,1.23971994448
190,0.623265356191,4.89039992967,1.23971972981
191,0.623303841048,4.89040439986,1.23971010261
192,0.623268048811,4.8903998687,1.23971904479
193,0.623262688265,4.89040002791,1.23972022975
194,0.623262500274,4.89039915235,1.23971981591
195,0.623307247478,4.89040443777,1.23970869226
196,0.623309440888,4.89040338852,1.23970823844
197,0.623269454916,4.89039938911,1.23971849328
198,0.623268015154,4.89039998168,1.23971852308
199,0.623307131883,4.89040397896,1.2397085925
200,0.623305994693,4.89040348869,1.2397090107
201,0.62330949464,4.89040382482,1.23970846688
202,0.623298255726,4.89040408494,1.23971129991
203,0.623306823082,4.89040347824,1.23970876066
204,0.623303848094,4.89040400849,1.23970963989
205,0.623309449902,4.89040387062,1.23970826667
206,0.623304083414,4.89040394388,1.2397098601
207,0.623265346493,4.89039942189,1.2397198232
208,0.623309881368,4.89040443946,1.23970773228
209,0.623307192969,4.89040344288,1.23970879407
210,0.623307391543,4.89040419261,1.23970979867
211,0.623266202426,4.89040007397,1.2397187421
212,0.623307270828,4.89040399754,1.2397084545
213,0.623299078281,4.89040416363,1.23971063075
214,0.623308920195,4.89040441282,1.23970820556
215,0.623266005787,4.89039951082,1.23971916469
216,0.623309048601,4.89040342371,1.23970821394
217,0.623313655312,4.89040432068,1.2397069295
218,0.623259308809,4.89039967174,1.23972082457
219,0.623307113152,4.89040484564,1.23970912307
220,0.623255332939,4.89039958188,1.23972268603
221,0.623263332157,4.89040012733,1.23971952726
222,0.623266579333,4.89040002947,1.23971881618
223,0.623311952982,4.89040385551,1.23970743332
224,0.623312967572,4.89040422192,1.23970764475
225,0.623302087807,4.89040345668,1.23971057403
226,0.623260072189,4.89039911564,1.2397208669
227,0.623317631794,4.89040425357,1.23970580934
228,0.623309611903,4.89040343318,1.23970796558
229,0.62330754107,4.89040385396,1.2397090353
230,0.623303987609,4.89040362832,1.23970907629
231,0.623311313548,4.89040424036,1.23970815549
232,0.623305180466,4.89040355151,1.23970900814
233,0.623266552602,4.89039944139,1.23971929513
234,0.623306284044,4.89040393866,1.23970908938
235,0.623307034307,4.89040346885,1.23970872869
236,0.623265445947,4.89039944123,1.23971969583
237,0.623307523391,4.89040382227,1.23970919145
238,0.623260649025,4.89039999651,1.23972111513
239,0.623319962658,4.89040448094,1.23970620202
240,0.623263672796,4.89039984453,1.23972074051
241,0.623309068767,4.89040391727,1.23970818395
242,0.623261855178,4.89039948173,1.23972080219
243,0.623263781408,4.89040004548,1.23971975168
244,0.623309629022,4.89040386377,1.23970823428
245,0.623312340805,4.89040483502,1.23970728374
246,0.623310536092,4.8904039058,1.2397077078
247,0.62326394823,4.89039995759,1.23972010673
248,0.623308517574,4.89040489482,1.23970838304
249,0.623305697523,4.89040391008,1.23970943642
250,0.623298151789,4.8904039504,1.23971197321
251,0.623302043204,4.89040348651,1.23971044922
252,0.623298671404,4.89040365899,1.23971085282
253,0.623262237643,4.89039959406,1.23972013315
254,0.623302215851,4.89040416405,1.23970949474
255,0.623268310978,4.89040089938,1.23971869881
256,0.623255732757,4.89039963424,1.23972229413
257,0.623263746859,4.89039960421,1.23971953978
258,0.623263626657,4.89039998963,1.23972007152
259,0.62330151946,4.89040396962,1.2397106652
260,0.623313794948,4.89040442952,1.23970636472
261,0.623270246924,4.89039933564,1.23971845969
262,0.623261505582,4.89040000111,1.23972078384
263,0.623312829233,4.89040368484,1.2397079231
264,0.62330452189,4.89040456676,1.23970906784
265,0.623305913156,4.89040449378,1.23970890987
266,0.623308707126,4.89040383935,1.2397086829
267,0.623311475534,4.8904038897,1.23970744432
268,0.623258644424,4.89039955111,1.2397216347
269,0.623312267285,4.890404315,1.23970745803
270,0.623308081101,4.89040341713,1.23970859474
271,0.623306740078,4.89040439189,1.23970909248
272,0.623306884673,4.89040392709,1.23970892699
273,0.623308841653,4.89040436401,1.23970846463
274,0.62326038981,4.8904000101,1.23972114459
275,0.623255928702,4.8904001738,1.23972198328
276,0.623269486595,4.89039934143,1.23971870716
277,0.623300204665,4.89040360002,1.23971057732
278,0.623307975817,4.89040339509,1.23970873692
279,0.623313939324,4.89040438102,1.2397065417
280,0.623309909216,4.89040433558,1.23970821308
281,0.623305325434,4.89040447963,1.23970918917
282,0.623306376676,4.89040402702,1.23970863836
283,0.623301481026,4.89040399726,1.23971054846
284,0.623259603755,4.89039976454,1.23972027944
285,0.623266261772,4.8903995235,1.23971901226
286,0.623251781793,4.89040012606,1.23972370751
287,0.623262287756,4.89040045989,1.23972064284
288,0.623313435343,4.89040372005,1.23970753762
289,0.623306651584,4.89040395332,1.23970888726
290,0.623307461516,4.89040394124,1.2397086516
291,0.62331257468,4.89040389623,1.23970701621
292,0.623260954684,4.89039956875,1.23972071643
293,0.623295488897,4.89040354552,1.23971253927
294,0.623263107257,4.89039967552,1.23971943393
295,0.623257853424,4.89040011249,1.23972157742
296,0.62326199628,4.89040006184,1.23972031954
297,0.623305505713,4.89040406431,1.23970877698
298,0.623262202138,4.8903996543,1.23971986131
299,0.623273169369,4.89039976373,1.23971769019
300,0.62330429678,4.89040441321,1.23970987483
301,0.623302983497,4.89040406095,1.23970970446
302,0.623258076447,4.89039908358,1.23972173962
303,0.623300880391,4.89040355383,1.23971055134
304,0.62331063547,4.89040339639,1.23970776945
305,0.623268142306,4.89039945936,1.23971863572
306,0.623307869382,4.89040357529,1.23970792386
307,0.623271082031,4.89040035432,1.23971796338
308,0.623267108607,4.89039950115,1.23971881182
309,0.623263314042,4.89040000679,1.2397201034
310,0.62330292616,4.89040448086,1.23971005053
311,0.623305179209,4.89040395392,1.2397094166
312,0.623261251575,4.89039971846,1.23971990167
313,0.623262213041,4.89039953194,1.2397204356
314,0.623304438726,4.89040396079,1.23970965178
315,0.623266283111,4.89039985058,1.23971976852
316,0.623305733835,4.89040438276,1.23970949931
317,0.623303098443,4.89040452828,1.23970976419
318,0.623262712278,4.89039991785,1.23972074115
319,0.623302800394,4.89040443761,1.23971030036
320,0.6233081747,4.89040380285,1.2397090478
321,0.62326535184,4.89039944541,1.23971971009
322,0.623263322993,4.89039999485,1.23972015662
323,0.623270362863,4.89039981615,1.23971845681
324,0.623305155485,4.89040394368,1.23970947358
325,0.623308944705,4.8904038122,1.23970872532
326,0.623261243493,4.89039962971,1.23972032398
327,0.623312728084,4.89040440255,1.23970687776
328,0.623256446913,4.89039963732,1.2397220215
329,0.623260047347,4.89039944965,1.23972160711
330,0.623312323448,4.89040420169,1.2397079732
331,0.623298576932,4.89040413637,1.23971094074
332,0.623314886112,4.89040369773,1.23970711876
333,0.623310217695,4.89040339985,1.23970790412
334,0.62326549201,4.89039963096,1.23971878267
335,0.623309479975,4.89040438991,1.23970811152
336,0.623303206597,4.89040445931,1.239710051
337,0.623306937629,4.89040378744,1.23970956775
338,0.623307615412,4.89040380842,1.23970922365
339,0.623300888928,4.89040387001,1.2397113638
340,0.623316156762,4.8904037489,1.23970641765
341,0.623315295442,4.89040417594,1.23970702064
342,0.623309389846,4.89040392081,1.23970805118
343,0.623304727343,4.89040440245,1.23970977003
344,0.623303967139,4.89040394213,1.23970991041
345,0.623261952607,4.89039960109,1.23972020297
346,0.623261587659,4.89039958014,1.23972043382
347,0.623309753299,4.89040381124,1.23970843758
348,0.623254159605,4.89039925045,1.23972236664
349,0.623304813956,4.89040438675,1.23970981292
350,0.623261893969,4.89040002865,1.23972051333
351,0.623302436573,4.89040304562,1.23971008082
352,0.623257632242,4.89039956966,1.23972191284
353,0.623312708703,4.89040435563,1.2397071065
354,0.623308472513,4.89040336963,1.23970867771
355,0.6232590043,4.89039970752,1.23972076552
356,0.623299627304,4.89040360586,1.23971075843
357,0.623259342804,4.89039959069,1.23972119528
358,0.623267384908,4.89039937276,1.23971931867
359,0.623313071652,4.89040439465,1.23970679091
360,0.623260797539,4.89039957109,1.23972076215
361,0.623314677292,4.89040422405,1.23970701675
362,0.623254062607,4.89039983202,1.23972196314
363,0.623310273313,4.89040449888,1.23970730983
364,0.623299915952,4.89040446464,1.23971121518
365,0.623303199922,4.89040392997,1.23971024519
366,0.623310065308,4.89040388644,1.23970796945
367,0.623270437597,4.89039986224,1.23971821196
368,0.623310460514,4.8904042503,1.23970841681
369,0.623303881755,4.89040437496,1.23971020557
370,0.623261241868,4.89039957766,1.23972057054
371,0.623303662398,4.89040392307,1.23971011063
372,0.623309810433,4.89040389995,1.23970799775
373,0.623309832996,4.89040430687,1.2397083763
374,0.623259212049,4.89039958708,1.23972125957
375,0.623314511784,4.8904042765,1.23970682869
376,0.623263599519,4.89039989908,1.23972050924
377,0.623261195789,4.89040007308,1.23972055571
378,0.6233077525,4.89040439136,1.23970872906
379,0.623267987029,4.89039936447,1.23971914022
380,0.623312096282,4.89040469632,1.23970802754
381,0.62331276193,4.89040337023,1.23970712449
382,0.623303468131,4.89040451721,1.23970968286
383,0.623262303928,4.89039948059,1.23972064538
384,0.623267191854,4.89039991063,1.23971915635
385,0.623304004522,4.89040391519,1.2397100242
386,0.623315009555,4.89040370022,1.23970706236
387,0.623305536702,4.89040443291,1.23970933357
388,0.623262398915,4.89040052974,1.23972027259
389,0.623266031553,4.89039945889,1.23971940077
390,0.623304260592,4.89040346734,1.23970973835
391,0.62331295323,4.89040423395,1.23970759309
392,0.623262779335,4.89039995296,1.23972055102
393,0.623253109094,4.89039967057,1.23972307063
394,0.623255879981,4.89039925397,1.23972172829
395,0.623306374021,4.89040385556,1.23970944957
396,0.623266874092,4.89039950813,1.23971886359
397,0.623265552131,4.89040050272,1.2397192607
398,0.623310594971,4.89040433162,1.23970798396
399,0.623266224831,4.89039938727,1.23971966932
400,0.623302404546,4.89040446226,1.23971032697
401,0.623251856693,4.89040078424,1.2397228799
402,0.623307108585,4.89040393192,1.23970882324
403,0.623263392006,4.89039948243,1.23972024348
404,0.62326578899,4.89039996279,1.23971941689
405,0.623302131337,4.89040399312,1.23971033301
406,0.62326387141,4.89040001931,1.2397198428
407,0.623257968375,4.89039921226,1.23972117062
408,0.623262494009,4.89039967911,1.2397196386
409,0.623303524512,4.89040359703,1.23970939153
410,0.623265794563,4.89039940271,1.2397197519
411,0.623257824037,4.89039961681,1.23972162072
412,0.62325686099,4.89040001549,1.23972239444
413,0.623310573464,4.89040437915,1.23970776712
414,0.623302783433,4.89040455172,1.23970976728
415,0.623296685908,4.89040431889,1.23971076173
416,0.623307711082,4.89040340528,1.23970878446
417,0.623308869291,4.89040387859,1.23970843885
418,0.62330821569,4.89040439904,1.23970852534
419,0.623270205632,4.89039932515,1.23971852418
420,0.623269147239,4.89039991968,1.23971840692
421,0.623307339657,4.89040386043,1.23970907753
422,0.623270072468,4.89040034577,1.23971836867
423,0.623301218576,4.89040356476,1.23971037749
424,0.62325734672,4.89039957045,1.23972201228
425,0.623262875489,4.89039960261,1.23971986225
426,0.623307820204,4.89040397216,1.23970837586
427,0.623261257991,4.89040004091,1.23972068526
428,0.623299657997,4.89040303776,1.23971112225
429,0.623306541803,4.89040446913,1.23970879915
430,0.623259395398,4.89039951631,1.23972152775
431,0.62326739318,4.8903999236,1.23971902232
432,0.623301601946,4.89040454018,1.23971024883
433,0.623304696583,4.89040405555,1.23970911083
434,0.623300526388,4.89040438472,1.23971137221
435,0.623305691492,4.8904039475,1.23970926179
436,0.623308214734,4.89040347485,1.23970827368
437,0.623301728384,4.89040407967,1.23971006965
438,0.623303854249,4.89040387924,1.23971024842
439,0.623302580745,4.89040392463,1.23971049419
440,0.623313205717,4.89040335737,1.23970702486
441,0.623265055819,4.89039941163,1.23971997671
442,0.623265234505,4.89039991412,1.23971984727
443,0.623257358102,4.89039963277,1.23972171368
444,0.623310362012,4.89040436703,1.23970790084
445,0.623250804006,4.89039978339,1.23972337058
446,0.623302687347,4.89040344428,1.23971041595
447,0.623303597739,4.89040435837,1.23971038664
448,0.623307144922,4.89040403569,1.23970831976
449,0.62331104547,4.89040378642,1.23970808784
450,0.623310519822,4.89040377065,1.23970835234
451,0.623299387352,4.89040365178,1.23971062813
452,0.623305995018,4.89040389576,1.23970939657
453,0.623265375654,4.89039993284,1.23971970777
454,0.62331334932,4.89040378816,1.23970724688
455,0.623261757314,4.89040056568,1.23972033461
456,0.623262659221,4.89040019499,1.23971945076
457,0.623257136836,4.89039956264,1.23972212507
458,0.623305934965,4.89040397459,1.23970904581
459,0.623305578149,4.89040388393,1.23970960318
460,0.623308821413,4.89040429904,1.23970877893
461,0.623258363464,4.89040056975,1.23972154193
462,0.623306565929,4.89040382753,1.23970951264
463,0.623313573701,4.89040538758,1.23970653665
464,0.623262303972,4.89039958474,1.23972015321
465,0.623308101762,4.89040386381,1.23970878609
466,0.623265974323,4.89039941253,1.23971964053
467,0.623308006339,4.89040435286,1.23970881922
468,0.623259164985,4.89039963222,1.23972106328
469,0.623268076995,4.89039938605,1.23971900575
470,0.623264420095,4.89039964607,1.23971909866
471,0.623306423533,4.89040445717,1.2397088984
472,0.623262584906,4.89040048184,1.23972043171
473,0.623305826162,4.89040446399,1.23970908208
474,0.623258711103,4.89039966259,1.23972108379
475,0.623305539509,4.89040398048,1.23970916087
476,0.62326949716,4.89039987349,1.23971849871
477,0.623312047404,4.89040336978,1.23970738486
478,0.623254299589,4.89039923031,1.23972241122
479,0.62329926023,4.89040368839,1.2397105011
480,0.623305861039,4.89040398193,1.23970903783
481,0.623307301392,4.8904038084,1.23970933725
482,0.623259819784,4.89039967176,1.23972063979
483,0.623247989352,4.89039923131,1.23972468694
484,0.623310708892,4.8904038088,1.23970810371
485,0.623260747643,4.89039912849,1.23972056208
486,0.623262313098,4.89039954295,1.23972034742
487,0.623304337043,4.89040342523,1.23970990972
488,0.623306316351,4.89040400622,1.23970875845
489,0.623304602665,4.89040351915,1.23970936987
490,0.623297867982,4.89040394924,1.23971208127
491,0.623304315645,4.89040427684,1.2397105124
492,0.623256438723,4.8904000761,1.23972226061
493,0.623307926579,4.89040393777,1.23970849992
494,0.623303076683,4.89040342943,1.23971034538
495,0.623266908914,4.89040006621,1.23971852342
496,0.623251680964,4.89039885653,1.23972281425
497,0.623253811276,4.89039974343,1.2397224726
498,0.62326300659,4.89040010025,1.2397197729
499,0.623301862416,4.89040394505,1.23971065734
500,0.623303627427,4.89040392082,1.23971013392
